id,name,created_at,updated_at
930,FRUTTI DEL CAMPO W,2025-08-13 17:14:23,2025-08-13 17:14:23
931,FRUITS EXPORT SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
932,EXP.WILDFRUITS,2025-08-13 17:14:23,2025-08-13 17:14:23
933,AGRICOLA ALTAMIRA,2025-08-13 17:14:23,2025-08-13 17:14:23
934,ANDES PRIME SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
935,DON BARON EXPORT,2025-08-13 17:14:23,2025-08-13 17:14:23
936,FC SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
937,BEPATAGONIA EXPORT L,2025-08-13 17:14:23,2025-08-13 17:14:23
938,COSTA FRUITS SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
939,VERDANI LTDA.,2025-08-13 17:14:23,2025-08-13 17:14:23
940,SOC.COM.EZQUERRA L,2025-08-13 17:14:23,2025-08-13 17:14:23
941,VALVIFRUT,2025-08-13 17:14:23,2025-08-13 17:14:23
942,RINO FRUIT SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
943,JUAN E.MISLEH,2025-08-13 17:14:23,2025-08-13 17:14:23
944,NATURNICE SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
945,FORESTAL LV,2025-08-13 17:14:23,2025-08-13 17:14:23
946,NOE SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
947,SERV.LOS ORGONES SP,2025-08-13 17:14:23,2025-08-13 17:14:23
948,AGR.SAN CARLOS,2025-08-13 17:14:23,2025-08-13 17:14:23
949,COM.PIWEN SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
950,INMOB.AGRICOLA SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
951,FATIMA UNO LTD.,2025-08-13 17:14:23,2025-08-13 17:14:23
952,CAMARICO EXPORT SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
953,GESTION LOS PRIMOS,2025-08-13 17:14:23,2025-08-13 17:14:23
954,SOC AGR LA PARICION,2025-08-13 17:14:23,2025-08-13 17:14:23
955,COOP.DE JUSTO AL SUR,2025-08-13 17:14:23,2025-08-13 17:14:23
956,SYNERGIA PROYEC,2025-08-13 17:14:23,2025-08-13 17:14:23
957,AURA FOODS SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
958,EXP.ORO VERDE SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
959,SOC.AGRIC.CUPAL LTD,2025-08-13 17:14:23,2025-08-13 17:14:23
960,AGR.Y COM HERNANDEZ,2025-08-13 17:14:23,2025-08-13 17:14:23
961,GEO EXPORT SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
962,HANUSA CHILE SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
963,AGRIC.SUR CHILE SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
964,REDLOG CHILE SP,2025-08-13 17:14:23,2025-08-13 17:14:23
965,SOC.COM.FARIFRUITS,2025-08-13 17:14:23,2025-08-13 17:14:23
966,AGRIC.SANTA ELISA S,2025-08-13 17:14:23,2025-08-13 17:14:23
967,EXP.E IMP.TA TRADING,2025-08-13 17:14:23,2025-08-13 17:14:23
968,OX SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
969,EXP.INTEROCEANIC SP,2025-08-13 17:14:23,2025-08-13 17:14:23
970,ANDACOLLO DE INV.LT,2025-08-13 17:14:23,2025-08-13 17:14:23
971,NATURANDINA CHI,2025-08-13 17:14:23,2025-08-13 17:14:23
972,IMPERIAL FRUIT SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
973,FRUIT ANDES SUR LTDA,2025-08-13 17:14:23,2025-08-13 17:14:23
974,LOS MOLINOS LTD,2025-08-13 17:14:23,2025-08-13 17:14:23
975,COMERCIALIZ.AVOCATE,2025-08-13 17:14:23,2025-08-13 17:14:23
976,GREEN FARM SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
977,AROFA CHILE SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
978,EXP.E IMPORT JCB SP,2025-08-13 17:14:23,2025-08-13 17:14:23
979,COMERCIAL DASAJO SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
980,EXPORT. BRIZA SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
981,EXP.VITAL FRUT SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
982,EL HUINGAN S.A.,2025-08-13 17:14:23,2025-08-13 17:14:23
983,SAN ANTONIO INT.SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
984,AL DANA EXP SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
985,GRIN EXPORT SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
986,AGROVITA S.A.,2025-08-13 17:14:23,2025-08-13 17:14:23
987,ALICAHUE SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
988,S.A.AMANCAI,2025-08-13 17:14:23,2025-08-13 17:14:23
989,EXPORTADORA QUITRAL,2025-08-13 17:14:23,2025-08-13 17:14:23
990,TERRA LIBER SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
991,PEPITA EXPORTS,2025-08-13 17:14:23,2025-08-13 17:14:23
992,MAR AUSTRAL LTD,2025-08-13 17:14:23,2025-08-13 17:14:23
993,EXPORTADORA A Y F SP,2025-08-13 17:14:23,2025-08-13 17:14:23
994,LABRISA SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
995,ACK EXPORTS SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
996,NEATEXPORT LIMITADA,2025-08-13 17:14:23,2025-08-13 17:14:23
997,BYJ EXPORT FRUITS SP,2025-08-13 17:14:23,2025-08-13 17:14:23
998,J.D.COMERCIAL LIMIT,2025-08-13 17:14:23,2025-08-13 17:14:23
999,NIGHTCAST S.A.,2025-08-13 17:14:23,2025-08-13 17:14:23
1000,SOC. EXP.TALAMAYA,2025-08-13 17:14:23,2025-08-13 17:14:23
1001,INTERFRUTAL SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1002,LONGAVI EXPORT SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1003,MYL EXPORTACIONES SP,2025-08-13 17:14:23,2025-08-13 17:14:23
1004,SANTA JAVIERA SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1005,KABAN SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1006,EXP. DOMIFRUT LTDA,2025-08-13 17:14:23,2025-08-13 17:14:23
1007,SWEET VALLEY LT,2025-08-13 17:14:23,2025-08-13 17:14:23
1008,MARIA DEL TRANSITO L,2025-08-13 17:14:23,2025-08-13 17:14:23
1009,EXP.GOLDENMAR SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1010,AGROCOM.AUSTRAL SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1011,EXPORTADORA LECAROS,2025-08-13 17:14:23,2025-08-13 17:14:23
1012,COM.TOCORNAL SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1013,AMERICA EXPORT SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1014,TAPERA NUEZ SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1015,MEGAFRUT,2025-08-13 17:14:23,2025-08-13 17:14:23
1016,RUTA DE LA FRUTA SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1017,EXPORT. DOBLE M SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1018,IMP EXP STA FLORENCI,2025-08-13 17:14:23,2025-08-13 17:14:23
1019,EXP.LATINFRUITS SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1020,EXP.FRUT LAS LUMAS,2025-08-13 17:14:23,2025-08-13 17:14:23
1021,DIVA EXPORT SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1022,A&B LTDA.,2025-08-13 17:14:23,2025-08-13 17:14:23
1023,APP CHILE SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1024,ZUAGRO EXPORTADORA S,2025-08-13 17:14:23,2025-08-13 17:14:23
1025,ANGUS SOFT FRUITS CH,2025-08-13 17:14:23,2025-08-13 17:14:23
1026,SANTA EMA SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1027,GROWMAX FRUITS SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1028,S Y W INGENIERIA AGR,2025-08-13 17:14:23,2025-08-13 17:14:23
1029,LATITA EXPORT SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1030,EXP.SHEN JINLI SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1031,FUHUIDA TRADING CHIL,2025-08-13 17:14:23,2025-08-13 17:14:23
1032,ROFRUT SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1033,CHILE NATURES BOUNTY,2025-08-13 17:14:23,2025-08-13 17:14:23
1034,ARAUCARIA SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1035,AGROEX CF BERRI,2025-08-13 17:14:23,2025-08-13 17:14:23
1036,AGRICOLA SANTA OLGA,2025-08-13 17:14:23,2025-08-13 17:14:23
1037,ORGANIC FRESH EXPORT,2025-08-13 17:14:23,2025-08-13 17:14:23
1038,ZJOEX SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1039,FULL-C SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1040,JUAN HENRIQUEZ,2025-08-13 17:14:23,2025-08-13 17:14:23
1041,DW INTERNACIONAL SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1042,CALAFATE FRESH SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1043,SOC AGR.LA ESTRELLA,2025-08-13 17:14:23,2025-08-13 17:14:23
1044,IMP.EXP.HAC SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1045,CESPY CHILE SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1046,AIR SEA EXP IMP CHLE,2025-08-13 17:14:23,2025-08-13 17:14:23
1047,TRES REYES SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1048,AGRICOLA Y TRANSP JG,2025-08-13 17:14:23,2025-08-13 17:14:23
1049,LIBERATO DIAZ TAPIA,2025-08-13 17:14:23,2025-08-13 17:14:23
1050,TRANGO TOWER EXP SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1051,AGRICOLA RIO SECO SP,2025-08-13 17:14:23,2025-08-13 17:14:23
1052,RK LATAM SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1053,COMERCIAL VALLEFRUT,2025-08-13 17:14:23,2025-08-13 17:14:23
1054,EXPORTADORA LAFRUTA,2025-08-13 17:14:23,2025-08-13 17:14:23
1055,CHILE FLAVORS SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1056,MACHTFRUIT SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1057,EXP. CUNCUMEN SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1058,COM.DUART SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1059,AGRIC.SAN SEBASTIAN,2025-08-13 17:14:23,2025-08-13 17:14:23
1060,EARTHFRUCTIFERA INTE,2025-08-13 17:14:23,2025-08-13 17:14:23
1061,GO NUTS SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1062,EXP.E IMP WALUNG SP,2025-08-13 17:14:23,2025-08-13 17:14:23
1063,AVOCASAR SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1064,BETTA AGROEXPORT SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1065,SAINT TASTE SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1066,TERRASUR EXPORT SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1067,CRUXAGRI AVO SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1068,SMART FOODS SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1069,GOODPANDA FRUIT SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1070,SAN SEBASTIAN L,2025-08-13 17:14:23,2025-08-13 17:14:23
1071,COMERCIAL ECOCM LTDA,2025-08-13 17:14:23,2025-08-13 17:14:23
1072,CAMPOSOL CHILE SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1073,PAUCO SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1074,MYM FRUIT EXPORT SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1075,FRESH HARVEST SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1076,EXP.MANTUL SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1077,AGRONEGOCIOS TUTTIFR,2025-08-13 17:14:23,2025-08-13 17:14:23
1078,JOTRISA SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1079,SOC.VARGAS GARR,2025-08-13 17:14:23,2025-08-13 17:14:23
1080,GRUPO BROWN SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1081,EXP.SAN IGNACIO LTD,2025-08-13 17:14:23,2025-08-13 17:14:23
1082,YM CHILE SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1083,MANUEL GAND.,2025-08-13 17:14:23,2025-08-13 17:14:23
1084,AGROCUADRA EXP E IMP,2025-08-13 17:14:23,2025-08-13 17:14:23
1085,NELSON BELMAR U,2025-08-13 17:14:23,2025-08-13 17:14:23
1086,PAPAS DEL SUR S,2025-08-13 17:14:23,2025-08-13 17:14:23
1087,SOUL FRUITS SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1088,EXPOVALLE 3A LIMITAD,2025-08-13 17:14:23,2025-08-13 17:14:23
1089,HUANCHIFRUT SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1090,COMERC.Y EXP.HGM E,2025-08-13 17:14:23,2025-08-13 17:14:23
1091,LOS ROBLES NUTS SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1092,MORRON ANDINO,2025-08-13 17:14:23,2025-08-13 17:14:23
1093,LOGISTICA GLOBAL GRO,2025-08-13 17:14:23,2025-08-13 17:14:23
1094,RIORSAN SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1095,SUNSHINE VALLEY,2025-08-13 17:14:23,2025-08-13 17:14:23
1096,NUECES EL DIAMANTE S,2025-08-13 17:14:23,2025-08-13 17:14:23
1097,EXP.FRUIT PARADISE,2025-08-13 17:14:23,2025-08-13 17:14:23
1098,PASAS DE EXPORT,2025-08-13 17:14:23,2025-08-13 17:14:23
1099,TOPTEN FRESH FRUIT S,2025-08-13 17:14:23,2025-08-13 17:14:23
1100,GOLDEN FRUIT SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1101,LAS AGRICOLAS L,2025-08-13 17:14:23,2025-08-13 17:14:23
1102,FOB TRADE SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1103,COM.Y EXP.ROFRUT L,2025-08-13 17:14:23,2025-08-13 17:14:23
1104,RED FOREST SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1105,SOC.BIO BLOOM SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1106,EXP.M Y H SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1107,LA CRUZ DEL SUR SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1108,LAKEBLUE SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1109,MANDINGA IMEX SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1110,EXP.SOL DEL PACIFICO,2025-08-13 17:14:23,2025-08-13 17:14:23
1111,GONVAL SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1112,AYTUE EXPORT SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1113,MALLINKO S.A.,2025-08-13 17:14:23,2025-08-13 17:14:23
1114,PARAMOUNT BERRIES,2025-08-13 17:14:23,2025-08-13 17:14:23
1115,SOC EXP.IMP N.T SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1116,FRUCLEM EXPORT SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1117,XPORTADORA LOTUS LTD,2025-08-13 17:14:23,2025-08-13 17:14:23
1118,EXP.GOLDEN APPLE SP,2025-08-13 17:14:23,2025-08-13 17:14:23
1119,PAMPA SUR LTDA.,2025-08-13 17:14:23,2025-08-13 17:14:23
1120,FRUTISIMA LTDA.,2025-08-13 17:14:23,2025-08-13 17:14:23
1121,SOC.AGRIC.C Y M,2025-08-13 17:14:23,2025-08-13 17:14:23
1122,LOS PEUMOS SA,2025-08-13 17:14:23,2025-08-13 17:14:23
1123,ARTICULOS MASCOTA,2025-08-13 17:14:23,2025-08-13 17:14:23
1124,INVERSONES MAITE SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1125,INV EL CARDO SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1126,EXP. AGROALTO SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1127,EXP.CLAG CHILE,2025-08-13 17:14:23,2025-08-13 17:14:23
1128,AGRICOLA LAS RAICES,2025-08-13 17:14:23,2025-08-13 17:14:23
1129,SERVICIOS CV SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1130,JUAN CARLOS NORDETTI,2025-08-13 17:14:23,2025-08-13 17:14:23
1131,AGROLIMACHE SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1132,EXPORTADORA NUEVA LO,2025-08-13 17:14:23,2025-08-13 17:14:23
1133,SOUTH AMERICAN FRUIT,2025-08-13 17:14:23,2025-08-13 17:14:23
1134,GLOBAL TALSA AG SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1135,365 FRESH SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1136,FU CHAN CO.LTDA,2025-08-13 17:14:23,2025-08-13 17:14:23
1137,JFM INVERSIONES SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1138,MATORI FRUIT EXPORT,2025-08-13 17:14:23,2025-08-13 17:14:23
1139,FUSHUN FRUIT SPA.,2025-08-13 17:14:23,2025-08-13 17:14:23
1140,EXPORTADORA MONTE VE,2025-08-13 17:14:23,2025-08-13 17:14:23
1141,AGR OLIVIA DEL HUIQU,2025-08-13 17:14:23,2025-08-13 17:14:23
1142,ERFRUT LTDA.,2025-08-13 17:14:23,2025-08-13 17:14:23
1143,THE GROWERS CLUB CHI,2025-08-13 17:14:23,2025-08-13 17:14:23
1144,IMPORTADORA Y EXPORT,2025-08-13 17:14:23,2025-08-13 17:14:23
1145,AGRORESERVAS DE CHIL,2025-08-13 17:14:23,2025-08-13 17:14:23
1146,SOC.DE SUMINISTRO D,2025-08-13 17:14:23,2025-08-13 17:14:23
1147,MTG EXPORT.IMP.,2025-08-13 17:14:23,2025-08-13 17:14:23
1148,EXP.PEUMO EXPORT,2025-08-13 17:14:23,2025-08-13 17:14:23
1149,AJ FARMS SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1150,PATAGONIAKING SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1151,TOP FRUIT SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1152,EXP FRUTAS CAMPAZ SP,2025-08-13 17:14:23,2025-08-13 17:14:23
1153,EXPORT MUDAN SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1154,EXP. HUMBOLDT SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1155,EXP.SAN JOSE SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1156,EXP.MALDONADO LTDA.,2025-08-13 17:14:23,2025-08-13 17:14:23
1157,EXPORTADORA FRUTERRA,2025-08-13 17:14:23,2025-08-13 17:14:23
1158,ZHIYA ASIAN SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1159,AGRICOLA MONTEFRUTAL,2025-08-13 17:14:23,2025-08-13 17:14:23
1160,AZ EXPORT SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1161,AGRICOLA LARENAS SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1162,AGROC LA TOSCANA SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1163,CUYO SPORT SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1164,EXP.VISSION FRESH S,2025-08-13 17:14:23,2025-08-13 17:14:23
1165,SOCIEDAD VIDRIO CHIL,2025-08-13 17:14:23,2025-08-13 17:14:23
1166,SERVICIOS ESPECIALES,2025-08-13 17:14:23,2025-08-13 17:14:23
1167,EXP.NUEVO SOL LTDA,2025-08-13 17:14:23,2025-08-13 17:14:23
1168,EXPORTADORA DON TUTO,2025-08-13 17:14:23,2025-08-13 17:14:23
1169,AGROC.SEBASTIAN,2025-08-13 17:14:23,2025-08-13 17:14:23
1170,EXP.E IMP.YANTEN L,2025-08-13 17:14:23,2025-08-13 17:14:23
1171,EXP.FUNEXPORT SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1172,ASESORIAS USHUAJA LT,2025-08-13 17:14:23,2025-08-13 17:14:23
1173,SANTA MONICA,2025-08-13 17:14:23,2025-08-13 17:14:23
1174,SOUTH FARMS EXPORT S,2025-08-13 17:14:23,2025-08-13 17:14:23
1175,COMERCIALIZADORA DE,2025-08-13 17:14:23,2025-08-13 17:14:23
1176,FOP SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1177,ANNIE ELIZABETH GODO,2025-08-13 17:14:23,2025-08-13 17:14:23
1178,EXP.DE FRUTA BM SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1179,ALIANZA DESARRO,2025-08-13 17:14:23,2025-08-13 17:14:23
1180,SK GYAN FRUIT SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1181,OREAMA GROUP SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1182,EXPORTADORA 10 SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1183,TRUE ENJOY SPA.,2025-08-13 17:14:23,2025-08-13 17:14:23
1184,AGRICOLA SANTA ANA S,2025-08-13 17:14:23,2025-08-13 17:14:23
1185,ONE CAT SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1186,RF FAMILY EXPORT SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1187,EXP. SIBARIT SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1188,EXP.NOBLE COSECHA S,2025-08-13 17:14:23,2025-08-13 17:14:23
1189,AGRICOLA ESPERANZA S,2025-08-13 17:14:23,2025-08-13 17:14:23
1190,EXPORTADORA MALLECO,2025-08-13 17:14:23,2025-08-13 17:14:23
1191,HUELQUEN EXPORT SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1192,RAYUN EXPORT SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1193,RENIGUE LTDA,2025-08-13 17:14:23,2025-08-13 17:14:23
1194,JIANGNAN GROUP SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1195,CHILEAN FARM EXPORT,2025-08-13 17:14:23,2025-08-13 17:14:23
1196,RIDEX EXPORT CHILE S,2025-08-13 17:14:23,2025-08-13 17:14:23
1197,FRESH FRUITS SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1198,GRUPO AGRICOLA Y PRO,2025-08-13 17:14:23,2025-08-13 17:14:23
1199,COM.AGROCUADRA SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1200,COMERCIALIZADORA Y E,2025-08-13 17:14:23,2025-08-13 17:14:23
1201,EXP.SANTA SOFIA SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1202,BERTHRAND COMERC.EXP,2025-08-13 17:14:23,2025-08-13 17:14:23
1203,AH INVERSIONES SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1204,SOCIEDAD IMPORTADORA,2025-08-13 17:14:23,2025-08-13 17:14:23
1205,ANDES CHERRIES SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1206,BLUE NIN EXPORTADORA,2025-08-13 17:14:23,2025-08-13 17:14:23
1207,SOCIEDAD COMERCIAL D,2025-08-13 17:14:23,2025-08-13 17:14:23
1208,SNOW BERRIES WORLD S,2025-08-13 17:14:23,2025-08-13 17:14:23
1209,COM. DON VICHO SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1210,DOÑA PATRICIA L,2025-08-13 17:14:23,2025-08-13 17:14:23
1211,CUERIES LTDA.,2025-08-13 17:14:23,2025-08-13 17:14:23
1212,SNG INTERNATIONAL SP,2025-08-13 17:14:23,2025-08-13 17:14:23
1213,COMERCIAL PRODUCTOS,2025-08-13 17:14:23,2025-08-13 17:14:23
1214,EXP.AUSTRAL FRUTAS,2025-08-13 17:14:23,2025-08-13 17:14:23
1215,EXP.E IMP.TOPFRESH,2025-08-13 17:14:23,2025-08-13 17:14:23
1216,GLAM FRUIT EXPORT SP,2025-08-13 17:14:23,2025-08-13 17:14:23
1217,LA FINCA COMERCIAL S,2025-08-13 17:14:23,2025-08-13 17:14:23
1218,EXP.AGROSOL SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1219,DIAZI TWINS SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1220,EXP.E IMP.MOLCO SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1221,EXPORTADORA MATRIZ S,2025-08-13 17:14:23,2025-08-13 17:14:23
1222,EXP. E IMP.SOFRESH,2025-08-13 17:14:23,2025-08-13 17:14:23
1223,EXPORTACONCAGUA SPA,2025-08-13 17:14:23,2025-08-13 17:14:23
1224,GOLDEN GROVE LIMITAD,2025-08-13 17:14:23,2025-08-13 17:14:23
